file,query,image_url,source_page,title
ref_014.jpg,anime screenshots,https://d2w9rnfcy7mm78.cloudfront.net/6379933/original_b61530e2736f919c62c467fc2aef6093.jpg?1583471015?bc=0,https://are.na/block/6379933,Anime Screenshots: e6-a9-9f-e5-8b-95-e6-88-a6-e5-a3-ab-e3-82-ac-e3-83-b3-e3-83-
ref_015.jpg,anime screenshots,https://d2w9rnfcy7mm78.cloudfront.net/6379932/original_9aaa3b2eadf971cbedd38283cb28fd60.png?1583471002?bc=0,https://are.na/block/6379932,Anime Screenshots: screen-shot-2020-03-05-at-9.51.34-pm.png
ref_016.jpg,animation,https://d2w9rnfcy7mm78.cloudfront.net/48265545/original_e6731c0277b8bfaedcdce7de121c43ad.webp?1785168036?bc=0,https://are.na/block/48265545,Animation: bafkreigagbwsxjjvyrysrq77gy5wxb7vennltbdrfsb5mi54i3yn2wsh3i
ref_017.jpg,animation,https://d2w9rnfcy7mm78.cloudfront.net/48265603/original_931f6d2f1686f86448a0e2d130ec0af8.webp?1785168057?bc=0,https://are.na/block/48265603,Animation: HNUcW8uW0AAoePp
ref_018.jpg,animation,https://d2w9rnfcy7mm78.cloudfront.net/48265614/original_259eaf6ecb6246a483dd59b02ec0b167.webp?1785168058?bc=0,https://are.na/block/48265614,Animation: original_1f4d6d9869f482ba4c55ce1e4094c9e0
ref_019.jpg,animation,https://d2w9rnfcy7mm78.cloudfront.net/50331340/original_4aa8584f7cef43768da006c7dc9ba4b2.gif?1789114697?bc=0,https://are.na/block/50331340,Motion / Animation: cha.gri
ref_020.jpg,animation,https://d2w9rnfcy7mm78.cloudfront.net/26213192/original_edf431c110246afb1d423304d479a2fb.gif?1707348826?bc=0,https://are.na/block/26213192,Motion / Animation: screencast-2024-02-08-00-29-21.gif
ref_021.jpg,animation,https://d2w9rnfcy7mm78.cloudfront.net/22200155/original_2da34e3e667155ba90df9630850deed0.png?1686415708?bc=0,https://are.na/block/22200155,Illustration & Animation: Sofie Lee
ref_022.jpg,animation,https://d2w9rnfcy7mm78.cloudfront.net/22106095/original_22a9f9c4ec4c2ea6ef09536d7a1d268f.png?1685803957?bc=0,https://are.na/block/22106095,Illustration & Animation: James Gilleard
ref_023.jpg,animation,https://d2w9rnfcy7mm78.cloudfront.net/22106085/original_2ccef083541447df93c142f9342d930b.png?1685803892?bc=0,https://are.na/block/22106085,Illustration & Animation: Owen Davey Illustration
ref_024.jpg,animation,https://d2w9rnfcy7mm78.cloudfront.net/29471410/original_bb1fa8a597961387c91ce8c9964633f4.gif?1721228741?bc=0,https://are.na/block/29471410,Animation: Tendril Studio - Daniel Arsham + Hublot
ref_025.jpg,animation,https://d2w9rnfcy7mm78.cloudfront.net/36981654/original_95a094093de4fcbfa4a5da3a838698bf.gif?1748303467?bc=0,https://are.na/block/36981654,Animation: diamondzoom_compress.gif
ref_026.jpg,animated film stills,https://d2w9rnfcy7mm78.cloudfront.net/17755247/original_5f3aede61b6125b69e17a1a96fb25fa1.png?1661465184?bc=0,https://are.na/block/17755247,FernGully: The Last Rainforest (1992) Stills: Still from FernGully: The Last Rainforest #24
ref_027.jpg,animated film stills,https://d2w9rnfcy7mm78.cloudfront.net/17755244/original_90f288a0a17c01f05bd79504d5ee4a8e.png?1661465184?bc=0,https://are.na/block/17755244,FernGully: The Last Rainforest (1992) Stills: Still from FernGully: The Last Rainforest #27
ref_028.jpg,animated film stills,https://d2w9rnfcy7mm78.cloudfront.net/17755248/original_1849c7e7cde8cf6f4aa0be2e19adab20.png?1661465183?bc=0,https://are.na/block/17755248,FernGully: The Last Rainforest (1992) Stills: Still from FernGully: The Last Rainforest #29
ref_029.jpg,animated film stills,https://d2w9rnfcy7mm78.cloudfront.net/17755242/original_7b972e495e6e3bb4bb5aa52bb2371dc2.png?1661465182?bc=0,https://are.na/block/17755242,FernGully: The Last Rainforest (1992) Stills: Still from FernGully: The Last Rainforest #20
ref_030.jpg,cartoon,https://d2w9rnfcy7mm78.cloudfront.net/40576026/original_e4b8c3935972aae7f2df8bc7dceacd36.jpg?1761345386?bc=0,https://are.na/block/40576026,Cartoon Characters: Susumu Matsushita
ref_031.jpg,cartoon,https://d2w9rnfcy7mm78.cloudfront.net/41086565/original_2784f6dc901a3bc0e7d0c53dd3e220d5.jpg?1763048838?bc=0,https://are.na/block/41086565,Cartoon Characters: Emilio Rangel
ref_032.jpg,cartoon,https://d2w9rnfcy7mm78.cloudfront.net/9281534/original_c2e9f0c1c124ae4085d2aa923037bcf1.jpg?1603814784?bc=0,https://are.na/block/9281534,Cartoon Characters: bambi
ref_033.jpg,cartoon,https://d2w9rnfcy7mm78.cloudfront.net/2619667/original_80a752c48d9447e5ed2a600cb12a9420.jpg?1535556247?bc=1,https://are.na/block/2619667,cartoon bodies: draftee-daffy-25-.jpg
ref_034.jpg,cartoon,https://d2w9rnfcy7mm78.cloudfront.net/2619669/original_b68bd240549cbcd27e158ac6b816870a.jpg?1535556252?bc=1,https://are.na/block/2619669,cartoon bodies: nasty-quacks-daffy-duck-frank-tashlin-32-.jpg
ref_035.jpg,cartoon,https://d2w9rnfcy7mm78.cloudfront.net/21282165/original_51bb4fd0f5334a65bb97567146994ee6.png?1680829181?bc=0,https://are.na/block/21282165,cartoon bodies: fs1t3ndwyaenwc8?format=png-name=900x900
ref_036.jpg,cartoon,https://d2w9rnfcy7mm78.cloudfront.net/49376167/original_69f842d54b8bf5236398658d1daff4b4.jpg?1786299913?bc=0,https://are.na/block/49376167,Cartoon Mix: ED04F033-3B98-44A9-AA74-5DDB3D2AD4EA.jpg
ref_037.jpg,cartoon,https://d2w9rnfcy7mm78.cloudfront.net/46082357/original_49d6dab336673c99f2a0337228d2b79d.jpeg?1778608771?bc=0,https://are.na/block/46082357,"Cartoon Mix: 5656baae6d98418af9e1a45398eb9bd2.jpg (JPEG Image, 1125&nbsp;"
ref_038.jpg,cartoon,https://d2w9rnfcy7mm78.cloudfront.net/46174313/original_4adbabf56eb9158c3eb2a99c584e31fd.png?1778836213?bc=0,https://are.na/block/46174313,Cartoon Mix: HARDLINE18
ref_039.jpg,cartoon,https://d2w9rnfcy7mm78.cloudfront.net/42937220/original_019a8a00c41308883f0e59d7006d87fb.jpg?1769243760?bc=0,https://are.na/block/42937220,Cartoon Mix: c6a6ca7abb9f54ccfe2d5a409dc9d796.jpg
